train/loss_simple,train/loss_vlb,train/loss,train/sarhm_attention_entropy,train/sarhm_confidence_mean,train/sarhm_confidence_std,train/sarhm_confidence_min,train/sarhm_confidence_max,train/sarhm_retrieval_acc,train/loss_stable,train/loss_retrieval,train/loss_clip,epoch,step,val/skip_image_generation
0.15996739268302917,0.005860334262251854,0.15996739268302917,1.6469802856445312,0.5535283088684082,0.0946534276008606,0.32341650128364563,0.7402521371841431,0.9730941653251648,,0.5556610226631165,0.023611603304743767,40,573,
0.1591533124446869,0.002471841173246503,0.1591533124446869,1.638452410697937,0.5558400750160217,0.09369529783725739,0.34979456663131714,0.7426925897598267,0.9865471124649048,,0.5453974604606628,0.02255299687385559,41,587,
0.14319318532943726,0.0016682420391589403,0.14319318532943726,1.639534592628479,0.555546760559082,0.09691190719604492,0.3105885088443756,0.7419661283493042,0.9895366430282593,,0.5427204370498657,0.0243842750787735,42,601,
0.15345539152622223,0.001843998790718615,0.15345539152622223,1.5926858186721802,0.5682467222213745,0.09654499590396881,0.31349319219589233,0.7480334043502808,0.9790732264518738,,0.5299200415611267,0.02415435202419758,43,615,
0.1635267287492752,0.005128850229084492,0.1635267287492752,1.6014289855957031,0.5658766627311707,0.10079722106456757,0.3138340711593628,0.7521821856498718,0.9820627570152283,,0.5345810055732727,0.02198893204331398,44,629,
0.14054173231124878,0.0036479104310274124,0.14054173231124878,1.5951045751571655,0.56759113073349,0.10002142190933228,0.3160737156867981,0.7770389318466187,0.988041877746582,,0.530666172504425,0.024945998564362526,45,643,
0.1495840698480606,0.001931145554408431,0.1495840698480606,1.556646466255188,0.578016459941864,0.09705322980880737,0.3466002941131592,0.7638859152793884,0.9955157041549683,,0.49674251675605774,0.020678730681538582,46,657,
0.14329367876052856,0.0033458475954830647,0.14329367876052856,1.5274388790130615,0.5859342217445374,0.08970369398593903,0.38875627517700195,0.7774754762649536,0.9925261735916138,,0.48116981983184814,0.022255180403590202,47,671,
0.14797747135162354,0.0036051368806511164,0.14797747135162354,1.5101068019866943,0.5906326174736023,0.08910088241100311,0.3665396273136139,0.7694143056869507,0.9925261735916138,,0.47891610860824585,0.021000398322939873,48,685,
,,,,,,,,,,,,49,699,1.0
0.14803753793239594,0.002216045279055834,0.14803753793239594,1.4683154821395874,0.6019616723060608,0.08582355827093124,0.42938703298568726,0.7911205291748047,0.9970104694366455,,0.4520709812641144,0.020615804940462112,49,699,
0.145277202129364,0.004266755189746618,0.145277202129364,1.4727400541305542,0.6007621884346008,0.08314770460128784,0.4014698266983032,0.761286199092865,0.9850522875785828,,0.4559310972690582,0.021336272358894348,50,713,
0.151778906583786,0.0028878897428512573,0.151778906583786,1.4749174118041992,0.6001719832420349,0.09492476284503937,0.3655698895454407,0.7823811173439026,0.9925261735916138,,0.4581502377986908,0.02116304636001587,51,727,
0.1513315886259079,0.002282052068039775,0.1513315886259079,1.4586971998214722,0.6045690774917603,0.08768334984779358,0.39970529079437256,0.7819169163703918,0.9970104694366455,,0.4458412826061249,0.021776990965008736,52,741,
0.14379018545150757,0.0016996839549392462,0.14379018545150757,1.4478172063827515,0.6075183749198914,0.08345186710357666,0.3952726125717163,0.7753681540489197,0.9955157041549683,,0.435237318277359,0.019115053117275238,53,755,
0.15457729995250702,0.0028697545640170574,0.15457729995250702,1.4471670389175415,0.607694685459137,0.0802769884467125,0.4226371645927429,0.7810672521591187,0.9955157041549683,,0.42887812852859497,0.018964115530252457,54,769,
0.14491920173168182,0.0017100207041949034,0.14491920173168182,1.4063736200332642,0.6187532544136047,0.07518276572227478,0.43555039167404175,0.782057523727417,0.9910314083099365,,0.4151597321033478,0.020071644335985184,55,783,
0.15139178931713104,0.0022975497413426638,0.15139178931713104,1.3938721418380737,0.6221421360969543,0.07568573951721191,0.44282469153404236,0.7908428311347961,0.9835575222969055,,0.41373464465141296,0.01928701624274254,56,797,
0.14944978058338165,0.0023225860204547644,0.14944978058338165,1.385366678237915,0.6244478821754456,0.07466354966163635,0.4495915174484253,0.7844159603118896,0.9985052347183228,,0.40510156750679016,0.017967280000448227,57,811,
0.1622537225484848,0.0042907302267849445,0.1622537225484848,1.3800172805786133,0.625898003578186,0.07118231058120728,0.44661539793014526,0.7807108163833618,1.0,,0.3935624361038208,0.017223365604877472,58,825,
,,,,,,,,,,,,59,839,1.0
0.14300408959388733,0.002532030688598752,0.14300408959388733,1.3694560527801514,0.6287609934806824,0.07562977075576782,0.45373862981796265,0.7991049289703369,1.0,,0.3913918733596802,0.0183352530002594,59,839,
0.13954786956310272,0.0024055680260062218,0.13954786956310272,1.3371251821517944,0.6375254392623901,0.07179378718137741,0.4590560495853424,0.7960106730461121,0.9970104694366455,,0.3839472234249115,0.0192304328083992,60,853,
0.15656352043151855,0.003622527699917555,0.15656352043151855,1.336854338645935,0.6375988721847534,0.07047870010137558,0.45178309082984924,0.7839342951774597,0.9970104694366455,,0.3814350366592407,0.017660092562437057,61,867,
0.1583833545446396,0.003231937764212489,0.1583833545446396,1.322637677192688,0.6414527297019958,0.07801210135221481,0.4504813849925995,0.7930337190628052,1.0,,0.37642011046409607,0.018238846212625504,62,881,
0.1572737842798233,0.0015690813306719065,0.1572737842798233,1.3355079889297485,0.6379638314247131,0.0695248693227768,0.4751880168914795,0.7804737091064453,1.0,,0.37527379393577576,0.017550591379404068,63,895,
0.16512028872966766,0.0035623207222670317,0.16512028872966766,1.2995872497558594,0.6477013826370239,0.0696435496211052,0.4937741458415985,0.8055897951126099,0.9985052347183228,,0.3734211027622223,0.01892312429845333,64,909,
0.15137183666229248,0.0017743137432262301,0.15137183666229248,1.361602783203125,0.630889892578125,0.0785617083311081,0.4147733449935913,0.787359356880188,0.9925261735916138,,0.39809516072273254,0.018207287415862083,65,923,
0.15118640661239624,0.004020726773887873,0.15118640661239624,1.2881141901016235,0.6508115530014038,0.0782284140586853,0.4435770511627197,0.8110126852989197,0.9970104694366455,,0.3767867982387543,0.019644038751721382,66,937,
0.15539735555648804,0.003008079482242465,0.15539735555648804,1.3180716037750244,0.6426904797554016,0.0835685282945633,0.4021008312702179,0.7910747528076172,0.994020938873291,,0.38675814867019653,0.018590779975056648,67,951,
0.15226811170578003,0.004074728582054377,0.15226811170578003,1.3019388914108276,0.6470637917518616,0.07557529211044312,0.4698840379714966,0.7915709614753723,1.0,,0.36762121319770813,0.017395464703440666,68,965,
,,,,,,,,,,,,69,979,1.0
0.1540457159280777,0.004278858192265034,0.1540457159280777,1.286679744720459,0.6512004137039185,0.07540075480937958,0.4689394533634186,0.8008878827095032,1.0,,0.36094391345977783,0.017206313088536263,69,979,
0.15716297924518585,0.002136091236025095,0.15716297924518585,1.2573007345199585,0.6591646075248718,0.060070209205150604,0.5183945894241333,0.7993966937065125,1.0,,0.34759941697120667,0.017141010612249374,70,993,
0.1435164511203766,0.003258128883317113,0.1435164511203766,1.2969331741333008,0.6484208703041077,0.07134854793548584,0.4658166766166687,0.7984713315963745,0.9955157041549683,,0.36432331800460815,0.016509657725691795,71,1007,
0.13962173461914062,0.0023799401242285967,0.13962173461914062,1.2571078538894653,0.6592169404029846,0.06865707784891129,0.4732002317905426,0.7931703925132751,1.0,,0.34182578325271606,0.016070090234279633,72,1021,
0.14959070086479187,0.0025835817214101553,0.14959070086479187,1.2619585990905762,0.65790194272995,0.07051209360361099,0.4883897304534912,0.804280161857605,0.9970104694366455,,0.35005685687065125,0.01710166409611702,73,1035,
0.15109486877918243,0.004415339790284634,0.15109486877918243,1.2384707927703857,0.6642690896987915,0.06321872770786285,0.500380277633667,0.8019570708274841,1.0,,0.3331698775291443,0.015070692636072636,74,1049,
0.14118380844593048,0.0017353006405755877,0.14118380844593048,1.2429994344711304,0.6630414128303528,0.07201817631721497,0.48553019762039185,0.8123252987861633,1.0,,0.33990994095802307,0.0166374109685421,75,1063,
0.13642548024654388,0.0019646978471428156,0.13642548024654388,1.2235722541809082,0.6683078408241272,0.06225282698869705,0.48959842324256897,0.7903190851211548,1.0,,0.3285495340824127,0.015822477638721466,76,1077,
0.1372939944267273,0.0018778570229187608,0.1372939944267273,1.2212883234024048,0.668927013874054,0.06627247482538223,0.5244578123092651,0.8049962520599365,1.0,,0.32443299889564514,0.014956261962652206,77,1091,
0.14633944630622864,0.004171238746494055,0.14633944630622864,1.216799020767212,0.6701440811157227,0.0671856477856636,0.49603021144866943,0.8098022937774658,1.0,,0.32943829894065857,0.017186276614665985,78,1105,
,,,,,,,,,,,,79,1119,1.0
0.15738296508789062,0.0027162996120750904,0.15738296508789062,1.2262829542160034,0.667573094367981,0.07002551108598709,0.47363317012786865,0.8119768500328064,1.0,,0.33352330327033997,0.015920793637633324,79,1119,
0.14619091153144836,0.003371256170794368,0.14619091153144836,1.2132459878921509,0.671107292175293,0.07654820382595062,0.46723106503486633,0.8117625713348389,1.0,,0.3294692933559418,0.017224043607711792,80,1133,
0.14840830862522125,0.002410451415926218,0.14840830862522125,1.1836928129196167,0.6791186332702637,0.05899898707866669,0.5113723874092102,0.799551784992218,0.9985052347183228,,0.3166170120239258,0.015979206189513206,81,1147,
0.1540634036064148,0.00447571836411953,0.1540634036064148,1.2207560539245605,0.6690713763237,0.07466486841440201,0.4804452955722809,0.8096729516983032,1.0,,0.3364920914173126,0.016771847382187843,82,1161,
0.1479773372411728,0.0032406311947852373,0.1479773372411728,1.2047269344329834,0.6734165549278259,0.0785188302397728,0.4775487184524536,0.8053715825080872,1.0,,0.32978343963623047,0.01874522864818573,83,1175,
0.14500924944877625,0.004131618421524763,0.14500924944877625,1.208051085472107,0.6725154519081116,0.07320018857717514,0.4943378269672394,0.8089296817779541,0.9985052347183228,,0.3306371569633484,0.017688827589154243,84,1189,
0.14946448802947998,0.0017881323583424091,0.14946448802947998,1.1909524202346802,0.6771507263183594,0.06922243535518646,0.48754599690437317,0.811779797077179,0.9985052347183228,,0.31963059306144714,0.016767704859375954,85,1203,
0.15678194165229797,0.004818233661353588,0.15678194165229797,1.1864999532699585,0.6783576607704163,0.07460392266511917,0.42959457635879517,0.8190404176712036,0.9985052347183228,,0.3183206617832184,0.015225069597363472,86,1217,
0.13481095433235168,0.0022135921753942966,0.13481095433235168,1.169399619102478,0.6829933524131775,0.062094785273075104,0.5103354454040527,0.816336452960968,1.0,,0.3103047311306,0.015670256689190865,87,1231,
0.15383364260196686,0.003398106899112463,0.15383364260196686,1.1636775732040405,0.6845443844795227,0.060410276055336,0.5127457976341248,0.8087575435638428,1.0,,0.3039171099662781,0.013266926631331444,88,1245,
,,,,,,,,,,,,89,1259,1.0
0.15000632405281067,0.0019019042374566197,0.15000632405281067,1.1755411624908447,0.6813284158706665,0.06618402153253555,0.4993106424808502,0.8163938522338867,0.9985052347183228,,0.30934420228004456,0.015035516582429409,89,1259,
0.16178692877292633,0.0032102481927722692,0.16178692877292633,1.1691722869873047,0.6830549836158752,0.06539592146873474,0.5290958285331726,0.8202992677688599,0.9970104694366455,,0.30893105268478394,0.016919223591685295,90,1273,
0.14260949194431305,0.0033219163306057453,0.14260949194431305,1.1514345407485962,0.687863290309906,0.07074643671512604,0.46163415908813477,0.8180583119392395,1.0,,0.3033755421638489,0.017114466056227684,91,1287,
0.15845832228660583,0.00442518200725317,0.15845832228660583,1.1605844497680664,0.6853829026222229,0.06639295816421509,0.5137951970100403,0.8244049549102783,1.0,,0.30255943536758423,0.015255922451615334,92,1301,
0.13921040296554565,0.002431402215734124,0.13921040296554565,1.1366842985153198,0.6918619871139526,0.06274738907814026,0.5288794636726379,0.8138401508331299,1.0,,0.292631059885025,0.014248520135879517,93,1315,
0.15010279417037964,0.004060381092131138,0.15010279417037964,1.1351852416992188,0.6922683715820312,0.06191873550415039,0.5347723364830017,0.8113442659378052,1.0,,0.2915951609611511,0.014127083122730255,94,1329,
0.1418590396642685,0.0023769396357238293,0.1418590396642685,1.1275274753570557,0.6943442821502686,0.06456180661916733,0.49318185448646545,0.8181071877479553,1.0,,0.29406049847602844,0.015172767452895641,95,1343,
0.16261346638202667,0.004607197362929583,0.16261346638202667,1.142230749130249,0.6903582811355591,0.06391939520835876,0.4977695643901825,0.8131965398788452,1.0,,0.29872649908065796,0.014592156745493412,96,1357,
0.15368051826953888,0.003382100025191903,0.15368051826953888,1.1380358934402466,0.6914955377578735,0.06653152406215668,0.5217239260673523,0.8248692154884338,1.0,,0.295655220746994,0.014863559976220131,97,1371,
0.15310969948768616,0.0026416191831231117,0.15310969948768616,1.1212809085845947,0.6960375905036926,0.06212543696165085,0.5421951413154602,0.8238224983215332,1.0,,0.2890658676624298,0.015001093037426472,98,1385,
,,,,,,,,,,,,99,1399,1.0
0.15988244116306305,0.0044675483368337154,0.15988244116306305,1.1090419292449951,0.69935542345047,0.05630851164460182,0.5527358651161194,0.8056249022483826,0.9985052347183228,,0.2853066623210907,0.013060282915830612,99,1399,
0.15907885134220123,0.003611544379964471,0.15907885134220123,1.1180342435836792,0.6969176530838013,0.05793973058462143,0.542035698890686,0.8215063810348511,1.0,,0.28544536232948303,0.013526593334972858,100,1413,
0.14230690896511078,0.0030396240763366222,0.14230690896511078,1.11182701587677,0.6986004114151001,0.05899149924516678,0.5304414629936218,0.8177399635314941,1.0,,0.2806926965713501,0.01369181927293539,101,1427,
0.1518927663564682,0.002504015574231744,0.1518927663564682,1.087275743484497,0.7052558660507202,0.055085424333810806,0.573936402797699,0.8209843635559082,1.0,,0.27523696422576904,0.013462735339999199,102,1441,
0.15105217695236206,0.0030247478280216455,0.15105217695236206,1.0834769010543823,0.7062857151031494,0.05590956658124924,0.5681987404823303,0.8276989459991455,1.0,,0.27225014567375183,0.014406590722501278,103,1455,
0.1415954977273941,0.0035072031896561384,0.1415954977273941,1.1112712621688843,0.6987509727478027,0.06467181444168091,0.521242082118988,0.83008873462677,1.0,,0.2847748100757599,0.01472793985158205,104,1469,
0.1576276272535324,0.0037334763910621405,0.1576276272535324,1.1095582246780396,0.6992154717445374,0.07390907406806946,0.4806252121925354,0.8280606865882874,1.0,,0.29373082518577576,0.018902510404586792,105,1483,
0.1506444662809372,0.0023747284431010485,0.1506444662809372,1.1086657047271729,0.6994573473930359,0.06546927988529205,0.5285791158676147,0.8234984874725342,0.9955157041549683,,0.2904515266418457,0.014520037919282913,106,1497,
0.1623649001121521,0.003006062703207135,0.1623649001121521,1.0808528661727905,0.7069969773292542,0.05576921999454498,0.5615644454956055,0.8178530335426331,0.9985052347183228,,0.2735518515110016,0.013314349576830864,107,1511,
0.1539071649312973,0.002842363202944398,0.1539071649312973,1.0700961351394653,0.7099130153656006,0.05043204128742218,0.576758086681366,0.8104646801948547,1.0,,0.2650942802429199,0.01211462076753378,108,1525,
,,,,,,,,,,,,109,1539,1.0
0.14804033935070038,0.0036321068182587624,0.14804033935070038,1.0788012742996216,0.7075532078742981,0.057937588542699814,0.5616568922996521,0.8244308829307556,1.0,,0.270606130361557,0.012793189845979214,109,1539,
0.15074680745601654,0.002995916176587343,0.15074680745601654,1.06975519657135,0.7100054025650024,0.05693747475743294,0.5544657111167908,0.8172949552536011,1.0,,0.26920896768569946,0.013722271658480167,110,1553,
0.152376189827919,0.0018504069885239005,0.152376189827919,1.0814902782440186,0.7068241238594055,0.05791063979268074,0.5640852451324463,0.842020571231842,1.0,,0.2715105414390564,0.015205933712422848,111,1567,
0.15126200020313263,0.0021043329034000635,0.15126200020313263,1.0897362232208252,0.7045888304710388,0.05775501951575279,0.5478519201278687,0.8216136693954468,1.0,,0.2733689248561859,0.014041505753993988,112,1581,
0.15386207401752472,0.004736712202429771,0.15386207401752472,1.0691699981689453,0.7101640701293945,0.06180497631430626,0.5590028166770935,0.8352683782577515,1.0,,0.26693761348724365,0.014537811279296875,113,1595,
0.146031454205513,0.004710468463599682,0.146031454205513,1.0702731609344482,0.7098650336265564,0.05589696392416954,0.5509228706359863,0.8100861310958862,1.0,,0.26933857798576355,0.013273053802549839,114,1609,
0.15902161598205566,0.0028827234636992216,0.15902161598205566,1.0425504446029663,0.7173802256584167,0.05770636722445488,0.5649846196174622,0.8405937552452087,1.0,,0.2604156732559204,0.01312802080065012,115,1623,
0.1463487595319748,0.002113603986799717,0.1463487595319748,1.0539536476135254,0.7142888903617859,0.05480564013123512,0.5740295648574829,0.8159473538398743,1.0,,0.26508891582489014,0.014021564275026321,116,1637,
0.1472858488559723,0.002891447627916932,0.1472858488559723,1.0485681295394897,0.7157489061355591,0.06889926642179489,0.49345099925994873,0.8368772864341736,1.0,,0.2653244733810425,0.014034776948392391,117,1651,
0.16216523945331573,0.003491758368909359,0.16216523945331573,1.059483289718628,0.7127898931503296,0.05495603010058403,0.5667415261268616,0.8204703330993652,0.9970104694366455,,0.2663111090660095,0.013799667358398438,118,1665,
,,,,,,,,,,,,119,1679,1.0
0.157712921500206,0.0026169472839683294,0.157712921500206,1.0199693441390991,0.7235015630722046,0.053884007036685944,0.5954530835151672,0.8370607495307922,1.0,,0.2532593905925751,0.012735449708998203,119,1679,
0.14795684814453125,0.0038953833281993866,0.14795684814453125,1.0232652425765991,0.7226081490516663,0.05747748166322708,0.5566156506538391,0.8420661687850952,1.0,,0.25377973914146423,0.012364360503852367,120,1693,
0.14035114645957947,0.0019443808123469353,0.14035114645957947,1.0232234001159668,0.7226195335388184,0.051259130239486694,0.5952232480049133,0.8298038840293884,1.0,,0.2532217800617218,0.01278671808540821,121,1707,
0.1677846759557724,0.006365389097481966,0.1677846759557724,1.003062129020691,0.7280848622322083,0.05102089047431946,0.5886799097061157,0.8326424956321716,1.0,,0.2460959404706955,0.011717613786458969,122,1721,
0.1597147136926651,0.003149385331198573,0.1597147136926651,1.0187418460845947,0.7238343954086304,0.05433643236756325,0.5844836235046387,0.8342981934547424,1.0,,0.25223278999328613,0.012603498995304108,123,1735,
0.14150288701057434,0.003383333096280694,0.14150288701057434,1.0425935983657837,0.717368483543396,0.05392511934041977,0.5695573091506958,0.825546383857727,0.9985052347183228,,0.2572959363460541,0.0137197095900774,124,1749,
0.1634899377822876,0.0026341257616877556,0.1634899377822876,1.0304046869277954,0.7206727862358093,0.06149720400571823,0.5449130535125732,0.8353331685066223,1.0,,0.25405821204185486,0.013179212808609009,125,1763,
0.1619618535041809,0.0032390714623034,0.1619618535041809,1.011008620262146,0.7259307503700256,0.05013081431388855,0.597215473651886,0.8303961753845215,1.0,,0.2496214509010315,0.011735719628632069,126,1777,
0.15057450532913208,0.0018677852349355817,0.15057450532913208,0.9976483583450317,0.7295525670051575,0.048868946731090546,0.6026097536087036,0.8408421277999878,1.0,,0.24224668741226196,0.012006870470941067,127,1791,
0.15387409925460815,0.0028046462684869766,0.15387409925460815,1.004956841468811,0.7275712490081787,0.05254976451396942,0.6071029901504517,0.8368638753890991,1.0,,0.24692542850971222,0.012566767632961273,128,1805,
,,,,,,,,,,,,129,1819,1.0
